Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Converted
cf4d2416-1cfb-4f30-97c7-e6c93cbdad41,0.8171272351115713,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.03125,0.03636363636363636,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,0.7272727272727274,0.8888888888888891,No,No,Email Opened,1
1e0654f4-b753-48f5-a611-1d5d866597fd,0.8170779764543621,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Email Opened,0
e6ccd9b9-0023-480a-9548-e3239c4c3c82,0.8169794591399437,Landing Page Submission,Organic Search,No,No,0.02390438247011952,0.34683098591549294,0.10909090909090909,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,0.6363636363636364,0.6666666666666667,No,Yes,SMS Sent,1
eff53099-21b1-4522-8aeb-258a6a539af5,0.8165853898822721,Landing Page Submission,Organic Search,No,No,0.0199203187250996,0.12544014084507044,0.09090909090909091,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,01.High,0.4545454545454545,0.6666666666666667,No,No,Email Opened,0
cee32d2b-9a23-48f1-ac89-b525f3c97703,0.8165484458893655,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.44366197183098594,0.03636363636363636,Email Link Clicked,India,Marketing Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,0.5454545454545455,0.7777777777777779,No,Yes,Email Link Clicked,1
7cf8e8c3-4cea-40d1-9e35-13a2729abc4e,0.8163637259248313,Lead Add Form,Reference,No,No,0.0,0.0,0.0,Email Opened,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.7272727272727274,1.0000000000000002,No,No,Email Opened,1
fff49ad0-6015-448c-a7cc-f454c39ffdda,0.8162775232747155,Landing Page Submission,Direct Traffic,No,No,0.00398406374501992,0.20730633802816903,0.01818181818181818,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,01.High,0.8181818181818182,0.6666666666666667,No,No,Modified,0
93c95e22-22f7-4cb9-8c25-1ae422d31d6d,0.8162282646175063,Landing Page Submission,Direct Traffic,No,No,0.01195219123505976,0.05149647887323944,0.05454545454545454,Page Visited on Website,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,0.7272727272727274,0.22222222222222232,No,Yes,Modified,0
8094f8d6-110a-44e8-b6b6-1ce6491a1d50,0.8161790059602971,API,Olark Chat,No,No,0.027888446215139442,0.5220070422535211,0.04236363636363636,Page Visited on Website,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Page Visited on Website,1
e16f1abc-7ce6-4bb7-ae46-4f9d7a71c5f1,0.8161297473030888,Landing Page Submission,Organic Search,No,No,0.03585657370517928,0.13028169014084506,0.16363636363636364,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Mumbai,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,Yes,Email Opened,0
279b250e-ae14-47ac-b42c-4150bf115b03,0.8160804886458797,Landing Page Submission,Google,No,No,0.01593625498007968,0.23151408450704225,0.07272727272727272,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,03.Low,01.High,0.4545454545454545,0.7777777777777779,No,No,SMS Sent,0
14541906-1023-4b80-8b7b-3e07764f0e83,0.8159450273385547,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.0136443661971831,0.03636363636363636,Email Opened,Saudi Arabia,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Mumbai,03.Low,01.High,0.2727272727272728,0.7777777777777779,No,Yes,Email Opened,0
ac1e6639-d381-4543-b565-294617303449,0.8159327126742522,Landing Page Submission,Direct Traffic,No,No,0.01593625498007968,0.3318661971830986,0.03636363636363636,Page Visited on Website,Bahrain,International Business,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,Yes,Page Visited on Website,1
30ba64e9-d091-4fd8-812f-f0d37608d900,0.8158711393527414,Landing Page Submission,Google,No,No,0.00796812749003984,0.08318661971830986,0.03636363636363636,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.6363636363636364,1.0000000000000002,No,No,Email Opened,1
774e7a4e-e871-4a67-aaa1-4609f2bf2cea,0.8157233633811138,API,Google,No,No,0.00796812749003984,0.1624119718309859,0.03636363636363636,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.7272727272727274,0.6666666666666667,No,No,Email Opened,1
f160ab34-6b4a-4024-bf1d-831c8eee7f71,0.8156002167380914,Landing Page Submission,Direct Traffic,No,No,0.00398406374501992,0.018485915492957746,0.01818181818181818,Converted to Lead,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,0.7272727272727274,0.7777777777777779,No,Yes,Modified,1
378c8797-5e9c-466e-a9a3-2878b041c0b3,0.8155632727451847,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
47749beb-341c-4d23-bcfc-af6bdffa0594,0.8155016994236739,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
fa35c281-50d3-4450-a9bc-3e66e980552b,0.8152554061376289,Landing Page Submission,Organic Search,No,No,0.043824701195219126,0.26760563380281693,0.19999999999999998,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,0.8181818181818182,0.7777777777777779,No,Yes,SMS Sent,1
404a9ed9-e4a3-4eac-9555-08573c4fbe33,0.8151322594946064,API,Olark Chat,No,No,0.0,0.0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,0.9090909090909091,0.4444444444444444,No,No,Modified,0
08091237-e396-42d4-a756-92fafa862ffc,0.8149967981872814,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,0.8181818181818182,0.4444444444444444,No,No,Email Opened,1
55cc76e6-a248-43cc-a095-ff0096bd233a,0.8149844835229789,API,Olark Chat,No,No,0.0,0.0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,0.9090909090909091,0.4444444444444444,No,No,Modified,0
dac2f6a1-6a92-4096-936e-0205d807656a,0.8149475395300723,Landing Page Submission,Direct Traffic,No,No,0.043824701195219126,0.5440140845070423,0.19999999999999998,SMS Sent,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,Yes,Modified,0
ce7249c7-593c-48ca-89d6-99229c92ed27,0.8148613368799564,Landing Page Submission,Referral Sites,No,No,0.02390438247011952,0.7433978873239436,0.10909090909090909,Email Opened,India,Supply Chain Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,0.6363636363636364,0.5555555555555556,No,Yes,Email Opened,1
91a67f17-6738-44ea-a552-57e7a353f2d3,0.8148120782227473,Landing Page Submission,Direct Traffic,No,No,0.01593625498007968,0.14172535211267606,0.07272727272727272,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,0.6363636363636364,0.6666666666666667,No,Yes,SMS Sent,0
6d9e0f97-4b7e-436a-a98d-58d07d9e2612,0.8147012462440273,API,Direct Traffic,No,No,0.02390438247011952,0.619718309859155,0.05454545454545454,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Email Opened,1
c26d7370-81c0-48db-828b-5fda6f91e786,0.8144672676222848,API,Google,No,No,0.00796812749003984,0.02596830985915493,0.03636363636363636,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,0.5454545454545455,0.4444444444444444,No,No,Email Opened,0
3bb399ba-4fcc-492c-ba16-ed2bf9baaf1b,0.8144303236293782,Lead Add Form,Welingak Website,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Email Opened,1
d04f93fe-7bfa-4bff-b4aa-1fefc754ac18,0.814381064972169,API,Olark Chat,No,No,0.0,0.0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Email Link Clicked,1
899597da-8415-44f9-8a99-b337f2e37bdd,0.814356435643564,Landing Page Submission,Organic Search,No,No,0.03187250996015936,0.2420774647887324,0.048545454545454544,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,0.6363636363636364,0.33333333333333326,No,Yes,Email Opened,0
01ded72f-1d7f-435d-9076-b03df8e3fc96,0.8143194916506573,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.42385563380281693,0.03636363636363636,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,02.Medium,01.High,0.6363636363636364,0.6666666666666667,No,Yes,Email Opened,0
75371b3e-4821-457c-b140-e14c8c64b07a,0.8142948623220532,API,Google,No,No,0.00796812749003984,0.40625,0.01818181818181818,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
a201645b-cd79-4b82-9c7e-a01cb573cab7,0.8140855130289149,Landing Page Submission,Organic Search,No,No,0.01593625498007968,0.4933978873239437,0.07272727272727272,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,01.High,0.7272727272727274,0.6666666666666667,No,No,SMS Sent,1
323f9074-0b66-4951-bb24-e199fad97073,0.8140362543717057,API,Google,No,No,0.02390438247011952,0.6012323943661972,0.10909090909090909,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,SMS Sent,1
c65d9ee4-8b13-4c9f-9887-427dabdace4f,0.8139500517215899,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.03389084507042254,0.03636363636363636,Email Opened,Kuwait,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,0.5454545454545455,0.5555555555555556,No,Yes,Email Opened,0
88e27561-b851-46fd-a2ca-6e0d1ca245ff,0.8137407024284515,API,Olark Chat,No,No,0.0199203187250996,0.12059859154929578,0.045454545454545456,Page Visited on Website,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Page Visited on Website,0
a8a1c41c-a21e-43bb-9120-444d79efff06,0.8137160730998474,API,Direct Traffic,No,No,0.01593625498007968,0.19630281690140847,0.024181818181818183,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,0
49b534c4-1de2-4618-bce9-c4ed34ab6c6c,0.8136052411211274,API,Google,No,No,0.00796812749003984,0.4278169014084507,0.01818181818181818,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,0.8181818181818182,0.4444444444444444,No,No,Email Opened,1
314a8f37-d6bb-409e-bcf5-2339df2c31ef,0.8135436677996157,Lead Add Form,Welingak Website,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Modified,1
fe7ddf24-780f-41e4-8a3a-b0b025b4c145,0.8131372838776416,API,Olark Chat,No,No,0.0,0.0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,0.9090909090909091,0.4444444444444444,No,No,Olark Chat Conversation,0
e8ace2bb-6e5a-4803-bfce-aec37f252ea1,0.8129156199202008,Landing Page Submission,Direct Traffic,No,No,0.027888446215139442,0.11091549295774648,0.04236363636363636,Email Opened,India,Operations Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Thane & Outskirts,01.High,01.High,0.8181818181818182,0.6666666666666667,No,Yes,Email Opened,0
8938006a-84c8-439a-a2c0-c3cb2e235276,0.812829417270085,Landing Page Submission,Direct Traffic,No,No,0.01195219123505976,0.5924295774647887,0.05454545454545454,Email Opened,Bahrain,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.7272727272727274,1.0000000000000002,No,No,Email Opened,1
e469a2a5-2685-4f15-9b7c-cde167c8226d,0.8127308999556675,API,Google,No,No,0.00796812749003984,0.4876760563380282,0.03636363636363636,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Modified,1
6d1012f6-59ef-4d37-9b37-32ca1031b156,0.8126570119698542,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Modified,1
26fb91bd-732e-47fa-8c95-43dfc1539a25,0.8126446973055517,API,Google,No,No,0.00796812749003984,0.7068661971830986,0.03636363636363636,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
2df95f8b-4f7f-4fe7-ad08-1bcc8373f0a5,0.8125708093197384,Landing Page Submission,Google,No,No,0.0199203187250996,0.5321302816901409,0.09090909090909091,Email Opened,India,IT Projects Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Email Opened,0
c21030cd-f1b1-4ffd-b405-f31e86d1d904,0.8125461799911333,Landing Page Submission,Google,No,No,0.01195219123505976,0.1386443661971831,0.05454545454545454,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Other Metro Cities,02.Medium,02.Medium,0.6363636363636364,0.5555555555555556,No,No,Email Opened,0
75a6c2f7-9a3b-4acd-90db-7e396a257733,0.8125092359982267,API,Google,No,No,0.02390438247011952,0.6830985915492958,0.02727272727272727,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,02.Medium,0.5454545454545455,0.5555555555555556,No,Yes,Email Opened,1
24f76885-6703-4f5e-8183-4d2093e34060,0.8122998867050883,Landing Page Submission,Direct Traffic,No,No,0.0199203187250996,0.03873239436619719,0.03036363636363636,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,0.5454545454545455,0.6666666666666667,No,Yes,Email Opened,0
21181a48-1294-40ca-a393-2a208b5a5711,0.8122506280478792,API,Google,No,No,0.01593625498007968,0.08142605633802817,0.07272727272727272,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Modified,0
888e48ed-32c8-411f-acda-2ef8551b2e1a,0.8121521107334617,API,Google,No,No,0.00796812749003984,0.21346830985915494,0.03636363636363636,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,No,Email Opened,1
93d22944-0446-48d2-b0dc-731115dce3c9,0.8121274814048567,API,Olark Chat,No,No,0.0,0.0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,0.9090909090909091,0.4444444444444444,No,No,Modified,0
bcd6ae64-c2ba-4642-89e7-65c82cfabd2d,0.8120166494261367,Landing Page Submission,Direct Traffic,No,No,0.03187250996015936,0.04533450704225352,0.048545454545454544,SMS Sent,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,No,SMS Sent,1
b60914e2-c145-4dd1-945d-c2ae38159bc1,0.8118442441259051,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.3591549295774648,0.03636363636363636,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Cities,02.Medium,02.Medium,0.6363636363636364,0.22222222222222232,No,Yes,Email Opened,1
bae120ed-00d3-4000-9092-5bfa0204590a,0.8118319294616025,API,Google,No,No,0.01195219123505976,0.5805457746478874,0.05454545454545454,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
e8c70da0-81e7-4ae8-9f1a-a5b4058f34c1,0.81170878281858,Landing Page Submission,Google,No,No,0.01195219123505976,0.1056338028169014,0.05454545454545454,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,0.5454545454545455,0.5555555555555556,No,No,Email Opened,0
16e96766-e182-4a3d-90ea-578e704ccfa1,0.8116348948327667,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
0b2415e0-4170-4ddb-b0c7-3d677f16f1d9,0.8115117481897443,Landing Page Submission,Google,No,No,0.0199203187250996,0.12588028169014084,0.09090909090909091,Email Opened,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,0.5454545454545455,0.6666666666666667,No,No,Email Opened,0
bc8450d5-e7e6-4e26-991b-625731e705bb,0.8114009162110243,API,Olark Chat,No,No,0.0,0.0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,0.9090909090909091,0.4444444444444444,No,No,Email Opened,0
8b6675f7-1854-4445-bd1d-05f0c6763110,0.8111053642677701,Lead Add Form,Welingak Website,No,No,0.0,0.0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Modified,1
30695f85-f772-469d-81c1-282c6f7e8f8b,0.8110314762819568,Lead Add Form,Welingak Website,No,No,0.0,0.0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,SMS Sent,1
a69a81be-f69a-45e0-9857-1f75ec740108,0.8109822176247476,API,Google,No,No,0.00796812749003984,0.8890845070422535,0.03636363636363636,Email Opened,Singapore,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,1
765adb3b-1a33-4db8-a1f1-cca50e94c9dc,0.8109575882961435,Landing Page Submission,Direct Traffic,No,No,0.01195219123505976,0.09330985915492958,0.05454545454545454,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Mumbai,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,Yes,Email Opened,0
7d1dc2d0-17c0-48e4-8cb7-5bfb53456eaa,0.810945273631841,API,Google,No,No,0.00796812749003984,0.3873239436619718,0.03636363636363636,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.6363636363636364,0.7777777777777779,No,No,Email Opened,1
73d59f5f-3606-4004-895c-503f2c4c5b17,0.8108960149746318,Landing Page Submission,Google,Yes,No,0.0199203187250996,0.6025528169014085,0.045454545454545456,Email Bounced,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities of Maharashtra,03.Low,01.High,0.4545454545454545,0.6666666666666667,No,No,Email Bounced,0
e2b7bbc7-b703-483c-b02f-21b479d303c0,0.8108590709817252,Landing Page Submission,Google,No,No,0.01195219123505976,0.07570422535211267,0.05454545454545454,Form Submitted on Website,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Other Cities,03.Low,02.Medium,0.2727272727272728,0.22222222222222232,No,No,Modified,0
a8672970-1a5d-48c9-a376-821853b6d180,0.8108467563174226,Lead Add Form,Welingak Website,No,No,,0.18882042253521128,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.6363636363636364,0.4444444444444444,No,No,Modified,1
d3b68394-5d2b-4e6d-bcd7-f83a9bf7279d,0.8107851829959118,Landing Page Submission,Google,No,No,0.00796812749003984,0.006161971830985916,0.03636363636363636,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,0.5454545454545455,0.7777777777777779,No,No,Email Opened,0
9cf1e54d-b0d1-4015-af39-add477d3aaf2,0.8107605536673068,Lead Add Form,Reference,No,No,,0.0818661971830986,,,,Human Resource Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.6363636363636364,1.0000000000000002,No,No,Modified,1
16041fd6-5e14-4fbd-9396-82ae11a4a505,0.8105758337027735,Landing Page Submission,Google,No,No,0.00796812749003984,0.3789612676056338,0.03636363636363636,SMS Sent,India,Finance Management,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Still Thinking,Might be,No,No,Select,Mumbai,02.Medium,01.High,0.7272727272727274,0.7777777777777779,No,No,SMS Sent,1
611e8fab-7db2-42f0-a265-dfeaad2fe566,0.8105388897098669,Lead Add Form,Welingak Website,No,No,0.0,0.0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,0.7272727272727274,0.4444444444444444,No,No,Email Opened,1
26c2d5c8-ca85-45d3-aa21-0ff1a041b945,0.8105142603812618,API,Google,No,No,0.00796812749003984,0.28169014084507044,0.01818181818181818,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,0.7272727272727274,0.7777777777777779,No,No,Email Opened,1
df18c598-d782-429b-be27-2f59ea9828fa,0.8104157430668444,Landing Page Submission,Direct Traffic,No,No,0.01195219123505976,0.25528169014084506,0.02727272727272727,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,0.6363636363636364,0.6666666666666667,No,Yes,Email Opened,0
a00d2e61-342a-41f5-9210-8cb974dba724,0.8103295404167286,Landing Page Submission,Direct Traffic,No,No,0.00796812749003984,0.7055457746478874,0.03636363636363636,Page Visited on Website,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,0.6363636363636364,0.6666666666666667,No,Yes,Modified,0
4e5cae69-5632-4db3-af8f-7e1b2c9b552e,0.8103049110881235,API,Google,No,No,0.01195219123505976,0.6421654929577465,0.05454545454545454,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,1
